,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text,Unnamed: 9,Unnamed: 10,Unnamed: 11
1957,boobies,bvbyleg,1.33E+18,11-11-2020 07:31,0,,,1,want boobies in my mouth RIGHT NEOWWW,,,
719,ass,worldwidetrey,1.33E+18,11-11-2020 06:56,0,,,1,"if you don’t eat ass, I’m not interested. Thank you, next.",,,
2493,cunnilingus,QuiteSeriousNG,1.33E+18,11-11-2020 08:13,1,,,1,"Gay people: *Exist* Conservatives: ""Have you tried giving a football cunnilingus?""",,,
2114,Breast Job,chatham_sdoc,1.33E+18,10-11-2020 14:23,4,,,0,"MAS staff members hosted pink Wednesdays in October to honor Breast Cancer Awareness Month. Staff members purchased pink ribbon pins, snacks and entered raffles which raised over $745 for the Susan G. Koman Foundation. Great job, Milton!!! #weareSDOC",,,
274,Aroused,lashanej1,1.33E+18,10-11-2020 21:07,0,,,1,If my energy alone doesn’t get you aroused then I ain’t the one for you.,,,
3559,wanking,Re247161837,1.33E+18,12-11-2020 10:05,0,,,1,Wanking off about u sexy babe 😘,,,
1494,big butt,Matome62436295,1.33E+18,11-11-2020 06:10,0,,,0,"Could it be you did not resign because you have issues you are suppresing by staying in office, if so, your butt is gonna get burned big time. The corruption pot is boiling for all to see and those sitting on the lid with the hope theirs wont bubble up will get their comeuppance",,,
2410,Cockhead,Squippit,1.33E+18,11-11-2020 09:04,0,,,1,"Omg, bro... your cockhead... is really nice",,,
1367,Balls,Alfredo42069,1.33E+18,11-11-2020 06:55,0,,,1,Not as big as my balls,,,
2397,cock suck,SopeThrives,1.33E+18,11-11-2020 08:26,0,,,1,"au where kdj is super flirty with yjh instead of snarky... yjh going ""im gonna shove my sword down ur throat"" and kdj going ""i…",,,
39,Aroused,mehvs_theworld,1.33E+18,10-11-2020 23:51,0,,,0,How could you even be aroused while someone begging and pleading for you to stop ?,,,
346,Aroused,wishdreamloveit,1.33E+18,10-11-2020 18:47,0,,,1,I am VERY aroused,,,
420,Aroused,unbre1ieveable,1.33E+18,10-11-2020 16:40,0,,,1,This photo has me aroused,,,
931,assfucker,sweary_bot,1.32E+18,06-11-2020 15:11,0,,,0,I think we all know assfucker is a offensive insult? Pardon me!,,,
157,Aroused,EmpressGhidorah,1.33E+18,11-11-2020 01:35,1,,,1,My daughter and her wife are planning to double team me. I'm both aroused and concerned.,,,
1893,boobies,Boobies_life,1.33E+18,11-11-2020 07:00,0,,,0,And my will to live,,,
2099,boobs,amyclement94,1.33E+18,11-11-2020 07:52,5,,,1,"Butter, Boobs n Pizza 😋",,,
565,ass,VeeChattie,1.33E+18,11-11-2020 06:56,0,,,0,Everyone kicked ass and will continue 💚,,,
3005,eat pussy,mak_aloe,1.33E+18,11-11-2020 07:55,0,,,1,i'd Eat My Pussy if i Cld ##TBH,,,
396,Aroused,itsbiancababy_,1.33E+18,10-11-2020 17:35,1,,,1,If you’re aren’t fully aroused it’s not pleasant reason why you gonna hear girls say they hate it,,,
3319,skank fuck,FeralHomemaking,1.32E+18,06-11-2020 17:44,1,,,1,"By the way, if Donny Boy won't leave when Biden's victory is called, I am happy to go to DC and remove his skank ass",,,
2443,coochie,dadddytimmy,1.33E+18,11-11-2020 07:05,0,,,1,i will get some coochie tonight. MANIFEST,,,
3126,prostitute,nosqttrsinthewh,1.33E+18,11-11-2020 05:00,0,,,0,"Let's be honest, it's disgusting. There's a difference between empowering women and acting like a prostitute!",,,
2554,cunt,TheSaltminer,1.33E+18,11-11-2020 09:16,0,,,0,Day going great. I just saw Sam Newman at an intersection in his Bentley and pissed him off by yelling “oh fuck it’s tha…,,,
2089,boobs,tubbortbot,1.33E+18,11-11-2020 08:02,0,,,1,sigh i want to see boobs,,,
389,Aroused,cyocum,1.33E+18,10-11-2020 17:48,0,,,1,"One eleventh-century Irish tract states that in heaven people will be naked but not sexually aroused by each other, which…",,,
3350,slut,junkwhip,1.35E+18,09-01-2021 08:47,3,,,0,"Of course life is a Bitch, if it was a slut it would be easy 🤷🏻‍♀️",,,
1813,bite me,kaitlyn_um,1.33E+18,11-11-2020 07:34,1,,,0,Am I the only one that is scared that something is going to come up and bite me in the ass while sitting on the toilet 😂,,,
2916,eat pussy,Big23mike123456,1.33E+18,11-11-2020 09:23,0,,,1,I would eat that pussy and suck them tits all day long sexy,,,
3435,slut,princesssdonn,1.35E+18,09-01-2021 08:28,0,,,1,I'll let my nigga do whatever � I'm with it all. slut me tf out idc,,,
3202,pussies,hawkgolfer22,1.33E+18,11-11-2020 05:40,0,,,1,Twitter is ran by a bunch of pussies,,,
2112,Breast Job,sumer_rayne_,1.33E+18,10-11-2020 14:48,0,,,0,The way my doc did my breast reduction I think I’ll be ok he did an AMAZING JOB especially giving it was an Army Doc,,,
89,Aroused,justinv922,1.33E+18,10-11-2020 17:45,2,,,0,"“This is a major market team, it should have a budget commensurate with that.” I am aroused",,,
522,Aroused,gattiito,1.33E+18,10-11-2020 12:59,0,,,1,"WHAA😭 HELPPP h word is when u feel aroused sexually, maam. 😭😭😭",,,
1860,bite me,LadySelwyn,1.33E+18,11-11-2020 06:39,0,,,1,Velouria can bite me all she likes.,,,
391,Aroused,amourtete,1.33E+18,10-11-2020 17:43,0,,,1,If my energy alone doesn’t get you aroused then I ain’t the one for you.,,,
1827,bite me,lMPRINTLWT,1.33E+18,11-11-2020 06:52,1,,,0,also the husky was literally about to bite me while taking that picture,,,
1331,Balls,amarisjadee,1.33E+18,11-11-2020 07:12,0,,,1,currently missing his balls,,,
2413,Cockhead,yazb7,1.32E+18,06-11-2020 05:38,0,,,1,omg ur cockhead is fat! 😍,,,
2541,cunt,NRLGazelle,1.33E+18,11-11-2020 09:31,0,,,0,Gerard Sutton get in the bin you useless cunt,,,
2616,cunt,emmaMcDermott9,1.33E+18,11-11-2020 09:39,0,,,1,"That dopey lying cunt will probably swear he never uttered a word that day, because a big boy did it and ran away and t…",,,
1402,bastard,MaryourwahM,1.33E+18,11-11-2020 07:25,0,,,0,This heartbreak matter ehn... Make I no just talk because this guy do me strong thing ooo... Sotey I lock my heart this dude unlock am still do me strong thing.. But nonetheless God Dey.. But first first Love Na bastard oo.. It can make you do the undo 😏🌝,,,
1898,boobies,seahqrse,1.33E+18,11-11-2020 06:24,3,,,0,how is nami carrying a whole wooden pole between her boobies I wish I could do that,,,
764,ass,WalterKHumphri1,1.33E+18,11-11-2020 06:53,0,,,1,Let me eat your pussy and ass,,,
519,Aroused,VikingWitchling,1.33E+18,10-11-2020 13:03,0,,,1,Ohmahgods! Odin is talking to me! Odin! I'm so aroused!,,,
2613,cunt,IcalloutB,1.33E+18,11-11-2020 09:45,0,,,1,"Haha, god she’s a dumb cunt.",,,
3222,rapist,stellarkv,1.33E+18,11-11-2020 07:23,1,,,0,"Looking at those uncultured swines defending this, I wonder if their parents or community or wherever they're from didn't teach them to respect other cultures and religions. How is comparing a r�pist to a goddess isn't offending? Can South Asia get a break?",,,
1086,Bad Fuck,dollsbian,1.33E+18,11-11-2020 07:07,1,,,1,// nsfw i want to fuck him So bad,,,
104,Aroused,wholekoo,1.33E+18,10-11-2020 16:27,3,,,0,"love is not over, magic shop, still with you, your eyes tell, autumn leaves, decalcomania has aroused my emotional so high it touches the deepest part of me and each art created by him has its own unique beauty and I don't have an image for telepathy, but I already know that he",,,
1822,bite me,obeyykhalifas,1.33E+18,11-11-2020 07:05,0,,,0,don’t bait me into a deep conversation cause i’ll bite,,,
3291,skank bitch,thndrth0t,1.32E+18,05-11-2020 15:17,2,,,1,so funny how you used to call her a skank hoe whore�..... you the skank hoe whore now bitch wtf,,,
1960,boobies,KamaPisachiii,1.33E+18,11-11-2020 07:26,3,,,1,Press her boobies💦 and 👅 her slutty face,,,
3463,sluts,JYrafael,1.33E+18,11-11-2020 05:51,0,,,1,ebony sluts . . . . . . . . . . . . . . . . . .…,,,
2948,eat pussy,_MrAnonymous1,1.33E+18,11-11-2020 08:43,0,,,1,I’ll eat the pussy while you eat the ass from the back that way I can catch all the juices. Then I’ll rotate between eating your ass and sucking on her toes while I’m on top giving good strokes.,,,
1389,bastard,abba_zacks,1.33E+18,11-11-2020 07:26,0,,,0,Heartbreak na Bastard! I can still remember the time my Girlfriend broke up with me via text message while I was on my way to…,,,
3523,suck,lovelykwannie,1.33E+18,11-11-2020 13:02,0,,,1,also to the person who is sending me anon curiouscat about my ex: suck my fucking ass you fucking stupid asshole,,,
2589,cunt,Mr2Orange,1.33E+18,11-11-2020 09:14,0,,,0,"u wanna talk about 'communism'? how about paying tax to a FUCKING DEMOCRACY, u FUCKING CUNT-FUCKERS.",,,
1477,big butt,Fxtimothysykes,1.33E+18,11-11-2020 06:32,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…,,,
2076,boobs,strwbrryslushie,1.33E+18,11-11-2020 07:23,1,,,0,i feel like i want a tattoo under my boobs but i’m not sure,,,
990,Bad Fuck,ThatAgenderOne_,1.33E+18,11-11-2020 06:41,3,,,0,Ah fuck it. I’m going home I miss my dad and I’m cold,,,
2041,boobies,HypnoticFoe,1.33E+18,11-11-2020 06:02,1,,,1,Ohhhh boobies 😍😍😍,,,
1355,Balls,Ayoo_Damoo,1.33E+18,11-11-2020 07:02,0,,,1,When she lick the balls without you asking:,,,
998,Bad Fuck,TRIVMVIRI,1.33E+18,11-11-2020 07:10,0,,,0,i really finished that antony and cleopatra book and ciceros selected letters in less than a week in august and then said fuck all about it and went back to crassus because im bad and sorry kskakjsj,,,
571,ass,brooklynazriel,1.33E+18,11-11-2020 06:55,0,,,0,"I got a early nail appointment, bout to cancel on bibi ass 🤦🏾‍♀️",,,
1920,boobies,Adorablebabybu1,1.33E+18,11-11-2020 07:04,0,,,0,if you . ♡ ° ♡ think °. ♡ . + that . ✵ ♡ ✷ ♡ ✧ all b…,,,
735,ass,Slimanese,1.33E+18,11-11-2020 06:55,0,,,1,LMFAOOO u pathetic ass bitch 😂😂,,,
2743,Dick for brains,onericiz,1.33E+18,09-11-2020 11:28,7,,,0,Especially on this app like MAYBE if you spent less time on here youd have the brains to realise that it's actually a huge dick move to shit on someone's culture/nationality/race for no reason,,,
3390,slut,clairer3dfields,1.35E+18,09-01-2021 09:05,0,,,1,"im jumping from party to party, I'm a party slut",,,
2858,eat pussy,locatinglauren,1.33E+18,11-11-2020 10:35,0,,,1,im gonna eat this pussy for lunch and dinner,,,
3138,prostitute,FeitanV8,1.33E+18,10-11-2020 23:38,0,,,0,Fucking a prostitute is like a mystery box full of sexual diseases,,,
1786,bitchtits,trump_realreal,1.32E+18,03-11-2020 03:07,0,,,0,"That’s MOUTHBREATHING bitchtits to you, boy.",,,
2260,byatch,gixxers,1.32E+18,03-11-2020 03:00,0,,,0,"Cracking up, watch the sign language interpreter 😛 She's way better than ANTI-FRACKING BYATCH.",,,
621,ass,Hatred_xbl,1.33E+18,11-11-2020 06:56,0,,,0,Nooo my rare ass flatline skin 😡,,,
2183,brotherfucker,dadnier,1.33E+18,08-11-2020 19:03,3,,,0,adds the Receipts for One being a brotherfucker (even if reluctantly) to the callout post,,,
516,Aroused,Paprika_im_Blut,1.33E+18,10-11-2020 13:14,1,,,1,Don't say the word Kiddos.. Biden may get aroused and stroke out.,,,
137,Aroused,kragnut,1.33E+18,11-11-2020 05:35,0,,,1,"I throw another glance at her, she is arching her body so all I can see is her throbbing hard nipples aroused staggering above her belly. Her hands are grabing and messing the sheets. Her legs are starting to pressure my head between her thighs as my finger digs deeeper.",,,
3277,skank bitch,BrodyTatsumi,1.33E+18,09-11-2020 23:37,1,,,1,WITHOUT FEELING IRRITABLE. EVERY TIME I PLAY PERSONA 4 AND EXPLORE THE DUNGEON I GOTTA MUTE IT AND PUT ON MY OWN MUSIC BECAUSE I CAN�T STAND LISTENING TO HER BITCH ASS TALK WITHOUT MY HEAD HURTING. I FUCKING HATE THIS DUMB SKANK �UWU I�M SUCH A FANGIRL FOR SENPAI!!1!1!1!!1�,,,
1495,big butt,anzluvr,1.33E+18,11-11-2020 06:10,0,,,0,this is so sweet cause i have a big birthmark on my nose but i have an even bigger one on my butt ❤️,,,
1661,bitch,bandoo_brandoo,1.33E+18,11-11-2020 07:26,0,,,0,On funfex with a rich bitch,,,
2070,boobs,mekodiet,1.33E+18,11-11-2020 08:00,0,,,0,my boobs hurt,,,
238,Aroused,ogawaizumi,1.33E+18,10-11-2020 22:12,0,,,1,#Words #Art &amp; #goodnight “So perfect was Naoko’s physical beauty now that it aroused nothing sexual in me.” Haruki Mur…,,,
1375,Balls,kkaisprial,1.33E+18,11-11-2020 07:22,0,,,1,John Rawls stars in an adult film: John Balls,,,
2023,boobies,cleolune,1.33E+18,11-11-2020 06:42,0,,,1,STUPID FIBROUS BOOBIES,,,
2132,Breast Man,JadeSummersAU,1.33E+18,11-11-2020 06:31,11,,,0,"I resist filling my twitter with the constant micro aggressions I get from my work every day but to the dude that just asked me ""Am I ""trans"" as in a man with breast implants or a girl with a strap on penis"" Seriously you can do better.",,,
876,assbandit,_AssBandit_,1.32E+18,04-11-2020 02:07,0,,,0,"mfs be like ""im okay"" then its ""joji - like you do ( slowed + reverb) """,,,
3329,skanky,taraaathornton,1.33E+18,11-11-2020 02:50,1,,,0,I miss my Laura girl hope she's bein skanky,,,
611,ass,PsychWithSass,1.33E+18,11-11-2020 06:56,0,,,0,"I don’t know why I love Scorpio, Libra and Taurus women so much. I think it’s cause they’re not afraid to speak their…",,,
2766,Dick for brains,Ri_DON_culous,1.32E+18,04-11-2020 19:27,0,,,0,Did you two smooth brains not read the fucking rules? THERE ARE NO EXCEPTIONS. Cody has lost multiple times. He's OUT. HE CANNOT QUALITY FOR DESTROY DICK DECEMBER,,,
595,ass,Yung_Rastafari,1.33E+18,11-11-2020 06:53,0,,,0,These late night food joints are ass,,,
1161,Ball licker,joebana23247971,1.33E+18,10-11-2020 23:15,0,,,1,Blow me ball licker,,,
2399,cock suck,matt46606822,1.33E+18,11-11-2020 08:25,0,,,1,"I’ve been straight for most of my life, but all I wanna do right now is suck your cock 😅",,,
2738,Dick for brains,donnablakey,1.33E+18,10-11-2020 21:14,3,,,0,Sounds like he needs a nickname... like MD (maggot dick)... S4B (shit for brains) or OP (one pump). Make sure you refer to him as one of these when your handing him divorce papers.,,,
2987,eat pussy,Parry70363101,1.33E+18,11-11-2020 08:10,0,,,1,Id eat ur pussy and suck those titties 😏😋😍,,,
1245,Balls,Proud_Indian132,1.33E+18,11-11-2020 07:03,0,,,0,&amp; get 2 times bold in last 2 balls,,,
1505,big butt,voyeur59500,1.33E+18,11-11-2020 06:23,1,,,1,I love your big butt 😍,,,
2627,cunt,Frankie_D11,1.33E+18,11-11-2020 09:31,2,,,1,"State of this cunt!!!! Bet your a right drip to be around...... Lads, stay away from women who would wanna run when the going gets a little tough!!!",,,
1994,boobies,TheWhatsUPDATE,1.33E+18,11-11-2020 07:42,0,,,1,"Before I saw the article, I was 100% on board for a full frontal 😉 assault to save the boobies!! Then I saw it was about some stupid birds. Now I'm like, sure, I guess... 🙄",,,
1478,big butt,EricEyyup,1.33E+18,11-11-2020 06:30,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…,,,
70,Aroused,_jenaeee_,1.33E+18,10-11-2020 19:22,0,,,0,How could you even be aroused while someone begging and pleading for you to stop ?,,,
3386,slut,HiILoveOwls,1.35E+18,09-01-2021 09:08,0,,,1,“Ah~” s4pn4p you little freak you slut you attention whore I love you,,,
2870,eat pussy,zoelego,1.33E+18,11-11-2020 10:19,0,,,1,If your woman doesn't let you eat pussy when you ask...its cuz she doesnt enjoy your head game....,,,
660,ass,HighestPaid_Kay,1.33E+18,11-11-2020 06:55,0,,,0,Von Said He Was In The Cell With D.Rose And He Beat A Nigga Ass He Wasn’t Lying Either Von Put Them Hands On His Ass,,,
535,Aroused,Kareemcy_ayomi,1.33E+18,10-11-2020 12:27,0,,,1,"Indecent dressing shouldn't be an excuse for you to be aroused. If you get aroused by what a woman wears, you need medical attention",,,
1441,big butt,FRIIII12,1.33E+18,11-11-2020 05:40,0,,,0,Yes you are fat but it doesn't mean you have a big butt lmfao.,,,
2744,Dick for brains,awlpaws,1.33E+18,09-11-2020 09:42,0,,,0,"He said, "" childish wishlist"" in his first response.... couldn't watch after that . What a total dick for brains .",,,
943,asslick,AlbertCarey8,1.33E+18,08-11-2020 19:25,1,,,1,Just go away you asslick.,,,
666,ass,SlayerOfWaifu,1.33E+18,11-11-2020 06:55,1,,,0,If you think Fairy Tail is ass you do you 🤷🏽‍♂️ 👍🏽,,,
2643,cunt rag,xhuxx,1.33E+18,08-11-2020 17:53,1,,,0,"so my neighbour is being a cunt to us, she just left our gate wide open and last time that happened missy ran away, i swear to god if she makes missy run away again i’m gonna loose my rag, fucking bitch",,,
3017,eat pussy,CuntLover68,1.33E+18,11-11-2020 07:50,0,,,1,"Gorgeous looking girl, fantastic tits, just wanna eat your pussy 😍👅",,,
2710,cunthole,ProbablyEdded,1.32E+18,06-11-2020 20:56,0,,,0,"I’m not gunna air my shit on here, but if my dad tries to call me or my mum another name in next month I’m looking at 12+ years. Fucking cunthole.",,,
3479,sluts,SkullyDTB,1.33E+18,11-11-2020 04:19,0,,,1,Its so hard to talk to women when you were raised to be polite and sweet and all they want is to be talked to like the sluts they are,,,
991,Bad Fuck,_ruthalyn,1.33E+18,11-11-2020 06:43,1,,,0,Bro why the fuck did Tatsumi and Mine do me that bad?!?!? I’m fucking bawling mout here da club,,,
2847,eat me,rwotboi,1.33E+18,11-11-2020 10:49,0,,,1,horny and he's not here to eat me out :(,,,
1812,bite me,JennyyyDaniella,1.33E+18,11-11-2020 07:40,0,,,0,Lemme pull out my ak-47 then sis...whatchu gon do bite me w your fucked up teef?,,,
3444,sluts,QueenKika,1.33E+18,11-11-2020 05:50,4,,,0,Let me spell it out: DO NOT CALL WOMEN SLUTS.,,,
3299,skank bitch,timon261,1.32E+18,04-11-2020 01:03,3,,,1,GEORGIA YOURE FUCKING GIVING ME A HEART ATTACK YOU SKANK BITCH,,,
214,Aroused,whosaidyes,1.33E+18,10-11-2020 23:03,0,,,1,"And for the ladies, you were blessed with the ability to go about aroused unnoticed so take it, take it all you can.",,,
602,ass,Lvrrify,1.33E+18,11-11-2020 06:56,0,,,0,"To qoute what said about Shego: “Shego, Shago, whatever your name is. Shit, I’ll get your ass prego,…",,,
1098,Bad Fuck,SVTPlNK,1.33E+18,11-11-2020 06:37,0,,,1,Bad bitches who I fuck with.,,,
1756,bitch ass,teneaaaa,1.33E+18,11-11-2020 06:42,0,,,1,look at my fat ass😌,,,
3162,prostitute,gatoenbota,1.33E+18,11-11-2020 01:15,0,,,1,"Dr. Biden is just a real lady, the other is a prostitute made First Lady by the gang boss.",,,
1620,bitch,thewhole36oz,1.33E+18,11-11-2020 07:26,0,,,0,😂😂😂 whole time that 1 bitch aint nothin like me... sooo she wont ever know no better 😌,,,
3115,fingerfucking,oralixbaby,1.33E+18,10-11-2020 07:44,0,,,1,fel¡x's fingers are so smooth and dainty compared to hyvnj¡n's veiny fingerfucking-made hands,,,
864,ass cowboy,Cowboy_Christ,1.33E+18,09-11-2020 21:33,0,,,1,That's A Nice Ass! Mega Ass Freaks Go Ahead And Whack 'Em Go Ahead And Slap 'Em Go Ahead And Grope 'Em A Colossal Ass Special,,,
1641,bitch,anplushie,1.33E+18,11-11-2020 07:26,0,,,0,I'm still off the ground for a bit. Sleeping is really hard right now. PTSD is a bitch. I'm dealing though. I could use so…,,,
3024,eat pussy,mekoj_,1.33E+18,11-11-2020 07:48,0,,,1,I wanna nigga that’s gone wake up out his sleep tryna eat my pussy😂😭,,,
446,Aroused,mikelovebot,1.33E+18,10-11-2020 15:43,1,,,1,aroused? 🤨 /j,,,
1149,Ball licker,DaveJEast,1.33E+18,10-11-2020 03:17,1,,,0,"Ah, a photo of the royal ball licker.",,,
2205,butt,o_eurydice,1.33E+18,11-11-2020 08:21,0,,,0,"TOTALLY!! Cleaning my butt with just tissue seems, not really unhygienic, but i guess not clean enough? Lol",,,
276,Aroused,Erotica280,1.33E+18,10-11-2020 21:02,0,,,1,"#Erotica280 414 #EverydayErotica280 #prompt #WritingPrompt Tied to the bed, unable to move, being aroused from all sides…",,,
105,Aroused,Jingle_Bombs,1.33E+18,10-11-2020 16:25,3,,,0,I am saddened by the departure of but aroused by the return of and the more potential victims at the specy the better in my opinion,,,
1401,bastard,niiisa_m,1.33E+18,11-11-2020 07:25,0,,,0,Heart break na bastard,,,
37,Aroused,ianc14,1.33E+18,11-11-2020 00:18,3,,,0,"I NEVER said that. I said the body can betray you by getting aroused during a rape, which has been used as justification by shitty lawyers in order to get the rapist off scott free.",,,
87,Aroused,sprag80,1.33E+18,10-11-2020 17:54,0,,,0,"The GOP does not have a good faith belief that the electoral outcome can be changed. They’re doing four things : rousing their already aroused base to hold Ga.; delegitimizing the Biden Admin.; sabotaging the transition to hurt Biden at the onset; and, massaging Trump’s ego.",,,
1074,Bad Fuck,OnlyOneGod28,1.33E+18,11-11-2020 06:44,0,,,0,You good boss. People like myself gone fuck with ya regardless. Good and bad,,,
444,Aroused,iamlurdyungzee,1.33E+18,10-11-2020 15:46,1,,,1,"I sleep with two bitches on same bed 🛌 Nothing happened You know why?? Someone need to control emotions, lust, and aroused mood",,,
2809,dickslap,MAGlLlW,1.33E+18,11-11-2020 06:30,5,,,1,So sleepy. Wake me up with a dickslap 🥺,,,
1939,boobies,nielsonbeth,1.33E+18,11-11-2020 06:15,0,,,0,heyyy queen I saw your tweet about how men are trash and I just wanted to let you know that I agree. although I myself am…,,,
3110,fingerfucking,blsunflower28,1.33E+18,11-11-2020 11:20,0,,,1,namjin on their first date but it just ends up with nj fingerfucking sj and sucking his neck and chest in the car and its…,,,
401,Aroused,KinksxStuffies,1.33E+18,10-11-2020 17:28,3,,,1,If your voice can't make your sub melt and get subby and get aroused then I think you ain't their Dom!,,,
836,ass cowboy,cowboy_kimbap,1.33E+18,09-11-2020 22:45,8,,,0,Bad news: I think a homeless man slept in my car last night Good news: I think I’m about to go under contract for a BOUGIE ass condo downtown,,,
208,Aroused,lilratscum,1.33E+18,10-11-2020 23:10,0,,,1,I looked up what sex repulsed meant and I only have those disgusted feelings sometimes. Other times I’m ok with it and then there are every blue moon I feel aroused out of no where but it doesn’t last long. And i only watch porn when I’m bored and want to gts.,,,
1916,boobies,feeling_greys,1.33E+18,11-11-2020 07:31,0,,,0,"body: boobies, ass, hands and calves face: eyes eyebrows personality: i’m very funny but change mood too quickly and often get carried away but i’m p f cool extra: i’m bilingual and i have a very nice accent",,,
1038,Bad Fuck,goldenbrownhs,1.33E+18,11-11-2020 06:55,0,,,0,"Don't you fucking dare to ask me why i become so sensitive when you don't know what the hell im going through rn. I fucking have a bad sprue and my wisdom tooth is growing. To add a little topping, i am also on my period. So, stop talking to me and joking around me. Now fuck off",,,
1122,Bad Fuck,CjWiiNS,1.33E+18,11-11-2020 05:06,1,,,1,Wanna fuck Osama Bin Ladin’s daughter soooooo bad rn,,,
3456,sluts,5OShadesofGays,1.33E+18,11-11-2020 07:32,0,,,1,Bottoms deserve to be loved and treated as queens... just as much as you fuck them like sluts,,,
3258,skank bitch,_haIess,1.33E+18,11-11-2020 05:21,0,,,0,body dysmorphia is the nastiest skank bitch,,,
2885,eat pussy,splashzed47,1.33E+18,11-11-2020 09:57,0,,,1,Eat her pussy and use that wet shit to roll the wood . Niggas ain’t built like me I swear too god,,,
2368,Cock Smoke,toyn1,1.33E+18,10-11-2020 11:35,0,,,1,"Honestly people are just mad that Hunter Biden has a huge cock, fucks, and can smoke crack whole still keeping a high paying job.",,,
2742,Dick for brains,littlestgoblin,1.33E+18,09-11-2020 12:01,0,,,0,*me just sitting there existing as a black bisexual woman* some dick for brains cracker: i can say the n word if i want to my black friend said so also im homophobic 😌,,,
2158,Breast Man,franklymayuri,1.33E+18,10-11-2020 16:43,0,,,0,"Man it has been too long since I last got laid. The last time I touched a breast, it was in a KFC bucket.",,,
1121,Bad Fuck,rapedpup,1.33E+18,11-11-2020 05:09,1,,,1,i wanna suck dick so bad rn fuck,,,
3177,puss,jruejrueonthatb,1.33E+18,11-11-2020 04:05,1,,,1,If you actually use free agent cards in MyTeam unlimited you are a puss #NBA2K21,,,
3327,skank whore,anjali_jacob,1.33E+18,07-11-2020 17:40,0,,,1,U ugly ass skank ass whore bye loser bitch.,,,
2829,eat me,lovesjoohoney,1.33E+18,11-11-2020 10:50,0,,,0,"Love Killa 2nd win = another chaotic encore including: shownu’s ‘I want you eat me like a main dish’, kihyun hitting shownu…",,,
1740,bitch ass,libraeb_,1.33E+18,11-11-2020 07:44,0,,,0,"ian kissing NOBODY ass, bitch fuck you.",,,
1390,bastard,JohnsonBamidel1,1.33E+18,11-11-2020 07:26,0,,,0,I keep saying this. the best song to listen to when heartbroken is Hillsong. The lyrics are deep!!! Plus it reminds…,,,
1775,bitchtits,Vyl_Kl,1.32E+18,06-11-2020 19:24,0,,,0,"They couldn't make it... bone spurs, you see. Keep crying, bitchtits. 🤣",,,
3574,whore,BLUEYESPUTA,1.33E+18,12-11-2020 19:27,0,,,1,EVERYONE THINKS U R A WHORE BECAUSE IAM.,,,
26,Aroused,carlynnvictoria,1.33E+18,11-11-2020 03:06,1,,,0,Why am I aroused by this piece of news,,,
2093,boobs,snowiston,1.33E+18,11-11-2020 07:58,1,,,1,"— I want world peace... oh, and bigger boobs.",,,
419,Aroused,henderstu,1.33E+18,10-11-2020 16:43,1,,,1,equal parts aroused and repelled,,,
1335,Balls,ThisBitchKena,1.33E+18,11-11-2020 07:11,0,,,1,Cheating ain't for me I'm not sucking 2 dicks n 4 balls,,,
2153,Breast Man,oortcloudfilms,1.33E+18,10-11-2020 18:03,0,,,0,".@unitedtalent you are implicated in this copyright fraud. You should have had some suspicion that a screenplay about the on set of menopause &amp; breast cancer was written by a ""man"". An unknown writer pops up one day with a screenplay on the subject and Jay Hoag secretly funds it",,,
1863,bite me,MultiFandom59,1.33E+18,11-11-2020 06:26,0,,,1,BITE ME PLEASE,,,
1240,Balls,stevieisaloser,1.33E+18,11-11-2020 07:05,0,,,0,"DM me offers, no low balls",,,
1640,bitch,JBeezzyy_,1.33E+18,11-11-2020 07:26,0,,,0,She tooo raw of a bitch tooo settle for less..,,,
295,Aroused,yoonki_smile,1.33E+18,10-11-2020 20:22,0,,,1,I’m so aroused 😫😫😫,,,
860,ass cowboy,GingerWellyton,1.33E+18,11-11-2020 02:13,0,,,1,Only cowboy has an ass powerful enough to ride that stud Bento 🍑👀💦,,,
2483,cunilingus,GringoSimon,1.32E+18,06-11-2020 22:19,0,,,1,Why dont you stop fantasizing about performing cunilingus on a corpse and grow a pair.,,,
1501,big butt,PrestigePioneer,1.33E+18,11-11-2020 06:55,0,,,1,"Big on your foot, big on your butt.",,,
153,Aroused,OmegaThumb,1.33E+18,11-11-2020 02:29,0,,,1,look at the way he's Sucking That Knob - there's no way I'm the only one aroused. Nada.,,,
3595,whore,IIDABASHIZ,1.33E+18,12-11-2020 19:03,2,,,1,my mom is such a whore,,,
2227,butt,vantcwoo,1.33E+18,11-11-2020 08:02,0,,,1,up ur butt,,,
1241,Balls,scraja,1.33E+18,11-11-2020 07:05,0,,,0,#sheeple these Republicans. Born without balls or nerve,,,
980,Bad Fuck,jazminnml,1.33E+18,11-11-2020 06:55,3,,,0,I used to get so sad over getting bad grades on exams and now I really don’t give a single fuck 😕😕😕😕,,,
